url,name,description,rating,reviews,category,unknown1,location,image_url,service_option1,service_option2
https://www.google.com/maps/place/%E0%B8%8A%E0%B8%B2%E0%B8%A2%E0%B8%AA%E0%B8%B5%E0%B9%88+%E0%B8%9A%E0%B8%B0%E0%B8%AB%E0%B8%A1%E0%B8%B5%E0%B9%88%E0%B9%80%E0%B8%81%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%A7/data=!4m7!3m6!1s0x313c39006e525025:0x7091ad8efa3cc107!8m2!3d16.944477!4d104.7267467!16s%2Fg%2F11y4rf9vg6!19sChIJJVBSbgA5PDERB8E8-o6tkXA?authuser=0&hl=en&rclk=1,ชายสี่ บะหมี่เกี๊ยว,,,Restaurant,·,WPP6+2JG วัดบ้านนาหัวดอน,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=DqCcS9X1swZhG31UqhO1cg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=347.48807&pitch=0&thumbfov=100,Takeaway,,
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%B2%E0%B8%8B%E0%B8%B2%E0%B8%87%E0%B8%A7%E0%B8%B2%E0%B8%A3%E0%B8%B4%E0%B8%A1%E0%B9%82%E0%B8%82%E0%B8%87/data=!4m7!3m6!1s0x313c39e752887d3f:0xc707525918d856e0!8m2!3d16.9444117!4d104.7294417!16s%2Fg%2F11gf0y63jx!19sChIJP32IUuc5PDER4FbYGFlSB8c?authuser=0&hl=en&rclk=1,ร้านมาซางวาริมโขง,4.1,(14),Restaurant,·,WPVH+QQ8,https://lh5.googleusercontent.com/p/AF1QipOcH9VNMnZ4FoAJkyk-D8cRulIWUnkXQJg1R72t=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/STANDBY+Bar%26+Restaurant/data=!4m7!3m6!1s0x313c390c4d9d5823:0x165bff83b6079a6c!8m2!3d16.9442777!4d104.7206282!16s%2Fg%2F11qf_z1fbx!19sChIJI1idTQw5PDERbJoHtoP_WxY?authuser=0&hl=en&rclk=1,STANDBY Bar& Restaurant,,,Restaurant,·,บ้านเลขที่1 หมู่ 9,https://lh5.googleusercontent.com/p/AF1QipNrPChkY_JdTjyw4yzrqjwo-Dk_srWZceOClauW=w80-h106-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%88%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A0%E0%B8%B9%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c3923d45c5fbf:0xcc793e34bbe3d96c!8m2!3d16.940428!4d104.7206475!16s%2Fg%2F11m__jg9k1!19sChIJv19c1CM5PDERbNnjuzQ-ecw?authuser=0&hl=en&rclk=1,จ้าวภูพนม,,,Noodle Shop,·,223 หมู่ 10,https://lh5.googleusercontent.com/p/AF1QipMiB_5E-U_K9sHOR42F0XVeFOYRWcPofCXH75l0=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B8%A1%E0%B9%83%E0%B8%9A%E0%B8%A1%E0%B8%B0%E0%B8%A2%E0%B8%A1%E0%B9%81%E0%B8%A1%E0%B9%88%E0%B8%AD%E0%B8%A3%E0%B8%B8%E0%B8%93/data=!4m7!3m6!1s0x313c393cb02afd1b:0x3e8e4e7d32f1ee15!8m2!3d16.9399142!4d104.7288679!16s%2Fg%2F11h7q3v_d_!19sChIJG_0qsDw5PDERFe7xMn1Ojj4?authuser=0&hl=en&rclk=1,แหนมใบมะยมแม่อรุณ,,,Restaurant,·,เลขที่ 1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gaOJkiRiNnGHx5IYxIqCMA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=181.80075&pitch=0&thumbfov=100,Takeaway,,
https://www.google.com/maps/place/%E0%B8%9A%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AA%E0%B8%A7%E0%B8%99%E0%B8%A7%E0%B8%A3%E0%B8%B4%E0%B8%A8%E0%B8%A3%E0%B8%B2%E0%B8%9F%E0%B8%B4%E0%B8%8A%E0%B8%8A%E0%B8%B4%E0%B9%88%E0%B8%87%E0%B8%9B%E0%B8%B2%E0%B8%A3%E0%B9%8C%E0%B8%84@%E0%B8%84%E0%B8%B2%E0%B9%80%E0%B8%9F%E0%B9%88/data=!4m7!3m6!1s0x313c3786f6938b93:0x2c3a98fdb3f72efe!8m2!3d16.9339839!4d104.6971134!16s%2Fg%2F11kc3dspwn!19sChIJk4uT9oY3PDER_i73s_2YOiw?authuser=0&hl=en&rclk=1,บ้านสวนวริศราฟิชชิ่งปาร์ค@คาเฟ่,5.0,(2),Restaurant,·,139,https://lh5.googleusercontent.com/p/AF1QipPabjfmZPfeiu6udosInDe-972Sk5_oW7eOYjXH=w163-h92-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/Karamae+Thun+Chai+%28Coconut+Dodo%29/data=!4m7!3m6!1s0x313c39a1bf88736f:0x53d92f1aa0d3310f!8m2!3d16.9437116!4d104.7280106!16s%2Fg%2F11gy0g2v87!19sChIJb3OIv6E5PDERDzHToBov2VM?authuser=0&hl=en&rclk=1,Karamae Thun Chai (Coconut Dodo),4.7,(6),Dessert,·,เลขที่ 49,https://lh5.googleusercontent.com/p/AF1QipMypmhoxWJof9IHHXi3A3jJrpUbSH0KWL9lqhM0=w80-h142-k-no,Takeaway,,
https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88+@%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c39ed8d121275:0xac385fe7da8ab310!8m2!3d16.9460023!4d104.7250451!16s%2Fg%2F11pv9c7x5f!19sChIJdRISje05PDERELOK2udfOKw?authuser=0&hl=en&rclk=1,ข้าวมันไก่ @ธาตุพนม,4.0,(2),Restaurant,·,165 22 หมู่.13 Chayangkun Rd,https://lh5.googleusercontent.com/p/AF1QipPwPid9HomuEcqvdxTnvvYo52OVYwTW796nB4Qf=w80-h106-k-no,Dine-in,·,Kerbside pickup
https://www.google.com/maps/place/%E0%B8%AA%E0%B9%89%E0%B8%A1%E0%B8%95%E0%B8%B3%E0%B9%80%E0%B8%88%E0%B9%89%E0%B8%81%E0%B8%B9%E0%B8%94/data=!4m7!3m6!1s0x313c39c71f746cfb:0x779925dcec5fcca4!8m2!3d16.9430412!4d104.7276871!16s%2Fg%2F11t7hwtyz8!19sChIJ-2x0H8c5PDERpMxf7NwlmXc?authuser=0&hl=en&rclk=1,ส้มตำเจ้กูด,5.0,(1),Fast Food,·,30 ถนน พนมพนารักษ์,https://lh5.googleusercontent.com/p/AF1QipM3Sw1N4KAw16WCkmNWaW03CQ6bdz46Z-0Ccvtf=w80-h142-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%81%E0%B8%AB%E0%B8%99%E0%B8%A1%E0%B8%84%E0%B8%A3%E0%B8%B9%E0%B9%81%E0%B8%9A%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x313c39f6724e88ab:0xf51f0052627aa88b!8m2!3d16.947037!4d104.72913!16s%2Fg%2F11ft127yz_!19sChIJq4hOcvY5PDERi6h6YlIAH_U?authuser=0&hl=en&rclk=1,แหนมครูแบ่ง,5.0,(6),Restaurant,·,WPWH+RM6,https://lh5.googleusercontent.com/p/AF1QipPHFLt9t8z_HgzdexdwZjm8smtDmDugV5BNQ6ba=w199-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%BF%E0%B8%81%E0%B8%B0%E0%B8%97%E0%B8%B0/data=!4m7!3m6!1s0x313c37006f8cc11d:0x19324368584a442b!8m2!3d16.937874!4d104.707871!16s%2Fg%2F11y5d_x5x3!19sChIJHcGMbwA3PDERK0RKWGhDMhk?authuser=0&hl=en&rclk=1,ร้านมุกดาหม฿กะทะ,,,Restaurant,·,WPP5+QHW,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qpBghXTGcD5emObS63GGJw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=180.67152&pitch=0&thumbfov=100,Takeaway,,
https://www.google.com/maps/place/Sirat+Theppharot/data=!4m7!3m6!1s0x313c39dc43918fdb:0x1287beda8fe7cf0e!8m2!3d16.9463041!4d104.7244073!16s%2Fg%2F1hd_1gjx5!19sChIJ24-RQ9w5PDERDs_nj9q-hxI?authuser=0&hl=en&rclk=1,Sirat Theppharot,4.8,(5),Restaurant,·,WPWF+GQF,https://lh5.googleusercontent.com/p/AF1QipN0sFr8P5zKuIxjoiUzTjdsqE2eI6mmclBT6Z87=w163-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B8%B8%E0%B9%89%E0%B8%87%E0%B8%95%E0%B8%B0%E0%B8%81%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%9E%E0%B8%B2%E0%B8%A3%E0%B8%A7%E0%B8%A2/data=!4m7!3m6!1s0x313c3900661d22ad:0x55d77164e7f0a4aa!8m2!3d16.9566448!4d104.7244711!16s%2Fg%2F11vtb8hy3z!19sChIJrSIdZgA5PDERqqTw52Rx11U?authuser=0&hl=en&rclk=1,กุ้งตะกร้าพารวย,5.0,(3),Seafood,·,122,https://lh5.googleusercontent.com/p/AF1QipOd7MM7kOEpKk1b6NfqNUQFjnT7gBiUlzD_PzQS=w80-h106-k-no,Takeaway,,
https://www.google.com/maps/place/%E0%B8%A5%E0%B8%B8%E0%B8%87%E0%B8%AB%E0%B8%A1%E0%B8%87+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88/data=!4m7!3m6!1s0x313c376088fd1603:0x5d7256b8a6c727a3!8m2!3d16.935506!4d104.7278252!16s%2Fg%2F11fps8tnlj!19sChIJAxb9iGA3PDERoyfHprhWcl0?authuser=0&hl=en&rclk=1,ลุงหมง ข้าวมันไก่,,,Restaurant,·,WPPH+644 ถนน พนมพนารักษ์,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=8yPIs7EUfEuDz_L3LROmYQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=271.61288&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%A5+%E0%B9%80%E0%B8%95%E0%B8%B4%E0%B9%89%E0%B8%A5+%E0%B8%9B%E0%B8%A5%E0%B8%B2%E0%B9%80%E0%B8%9C%E0%B8%B2/data=!4m7!3m6!1s0x313c39b202661e43:0x9d6ff8ad48d12eef!8m2!3d16.9458427!4d104.724796!16s%2Fg%2F11jn2kjmsr!19sChIJQx5mArI5PDER7y7RSK34b50?authuser=0&hl=en&rclk=1,เติ้ล เติ้ล ปลาเผา,4.4,(9),Restaurant,·,"WPWF+8WM, Chayangkun Rd",https://lh5.googleusercontent.com/p/AF1QipPorNzjgpmsmLpIwwQzLXJxb_3JexUVcsucF3-6=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%95%E0%B8%B2%E0%B8%A1%E0%B8%AA%E0%B8%B1%E0%B9%88%E0%B8%87/data=!4m7!3m6!1s0x313c37000f6a9a5b:0xa339c4c846780e4f!8m2!3d16.9226081!4d104.6803294!16s%2Fg%2F11vt0fhsx3!19sChIJW5pqDwA3PDERTw54RsjEOaM?authuser=0&hl=en&rclk=1,ร้านอาหารตามสั่ง,,,Restaurant,·,"WMFJ+24W, Chayangkun Rd",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=E3I3eUZqm8OHlxuu4GeZRg&cb_client=search.gws-prod.gps&w=80&h=92&yaw=310.2461&pitch=0&thumbfov=100,,,
https://www.google.com/maps/place/%E0%B9%80%E0%B8%88%E0%B9%89%E0%B9%80%E0%B8%88%E0%B8%B5%E0%B9%8A%E0%B8%A2%E0%B8%9A%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B9%84%E0%B8%81%E0%B9%88%E0%B8%A1%E0%B8%B0%E0%B8%A3%E0%B8%B0/data=!4m7!3m6!1s0x313c39003b7bdd73:0x1386a730d1d699c3!8m2!3d16.9423782!4d104.7206627!16s%2Fg%2F11y4bw6272!19sChIJc917OwA5PDERw5nW0TCnhhM?authuser=0&hl=en&rclk=1,เจ้เจี๊ยบก๋วยเตี๋ยวไก่มะระ,5.0,(1),Thai,·,191 บายพาส,https://lh5.googleusercontent.com/p/AF1QipNb9f7nbjYq47_Zvaoi8v32sfM89a8wN8A5Rvsl=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B9%82%E0%B8%A3%E0%B8%87%E0%B8%8A%E0%B8%B2%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c396fe15fbd55:0x47d559a52325874e!8m2!3d16.9421798!4d104.72805!16s%2Fg%2F11fk8djtxk!19sChIJVb1f4W85PDERToclI6VZ1Uc?authuser=0&hl=en&rclk=1,ร้านโรงชาธาตุพนม,4.5,(6),Restaurant,·,WPRH+V6F ถนน พนมพนารักษ์,https://lh5.googleusercontent.com/p/AF1QipPXPr-l4UFfIgUbSz9YrZDVnqu1uMrac7CcsqCd=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%A1%E0%B8%B8%E0%B8%81%E0%B8%94%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9%E0%B8%81%E0%B8%B0%E0%B8%97%E0%B8%B0%E0%B8%AA%E0%B8%B2%E0%B8%82%E0%B8%B24/data=!4m7!3m6!1s0x313c39af92e18121:0xb2f489fd4dd0694a!8m2!3d16.9480678!4d104.7212515!16s%2Fg%2F11fmyr2f9l!19sChIJIYHhkq85PDERSmnQTf2J9LI?authuser=0&hl=en&rclk=1,มุกดาหมูกะทะสาขา4,4.6,(52),Korean beef restaurant,·,51 หมู่ ที่ 9 บายพาส,https://lh5.googleusercontent.com/p/AF1QipOwArSpymOgTwh_3sDRR6dzbh01uGuP7ESgaA0E=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%99%E0%B9%89%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%9A%E0%B8%A1+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%9B%E0%B8%B8%E0%B9%89%E0%B8%99%E0%B8%99%E0%B9%89%E0%B8%B3%E0%B8%99%E0%B8%B1%E0%B8%A7/data=!4m7!3m6!1s0x313c37eb506ade73:0xe04375695b223043!8m2!3d16.9236096!4d104.6811579!16s%2Fg%2F11ckzcy2h9!19sChIJc95qUOs3PDERQzAiW2l1Q-A?authuser=0&hl=en&rclk=1,น้องแบม ข้าวปุ้นน้ำนัว,4.2,(57),Restaurant,,,https://lh5.googleusercontent.com/p/AF1QipM66Yag8zsse-gdYD9RiuM1BjC2M2DC7QvJr5Bj=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B9%81%E0%B8%9E%E0%B9%81%E0%B8%AE%E0%B8%9B%E0%B8%9B%E0%B8%B5%E0%B9%89+%E0%B8%A5%E0%B9%88%E0%B8%AD%E0%B8%87%E0%B9%81%E0%B8%9E%E0%B8%9D%E0%B8%B1%E0%B9%88%E0%B8%87%E0%B9%81%E0%B8%94%E0%B8%87+%E0%B8%AB%E0%B8%99%E0%B8%AD%E0%B8%87%E0%B8%AB%E0%B8%A7%E0%B8%B2%E0%B8%A2/data=!4m7!3m6!1s0x313c37f09c56be21:0x1cf77584cc66cfbb!8m2!3d16.9393432!4d104.6735023!16s%2Fg%2F11h600vxbn!19sChIJIb5WnPA3PDERu89mzIR19xw?authuser=0&hl=en&rclk=1,แพแฮปปี้ ล่องแพฝั่งแดง หนองหวาย,3.0,(1),Restaurant,·,แพหนองหวาย บ้าน,https://lh5.googleusercontent.com/p/AF1QipP3-1_ErLaOw0ApdPbIr5BeY5ioQRbye5rhUAa4=w80-h106-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7+%E0%B9%84%E0%B8%81%E0%B9%88+%E0%B8%95%E0%B8%B8%E0%B9%8B%E0%B8%99+%E0%B8%A1%E0%B8%B0%E0%B8%A3%E0%B8%B0/data=!4m7!3m6!1s0x313c3761dccc7c31:0xe24b02952969df7a!8m2!3d16.9381326!4d104.724635!16s%2Fg%2F11l2vl_c10!19sChIJMXzM3GE3PDERet9pKZUCS-I?authuser=0&hl=en&rclk=1,ก๋วยเตี๋ยว ไก่ ตุ๋น มะระ,,,Restaurant,·,WPQF+7V2 นพ.3015,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=BdGVapuydOdMpqI6wmzuVA&cb_client=search.gws-prod.gps&w=80&h=92&yaw=284.32083&pitch=0&thumbfov=100,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88+-+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9+%E0%B9%80%E0%B8%88%E0%B9%89%E0%B9%80%E0%B9%80%E0%B8%AD%E0%B9%8B%E0%B8%A7%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c39c4b18c2413:0xa52617c7b4c681ac!8m2!3d16.9509263!4d104.7220867!16s%2Fg%2F11gfjr49nj!19sChIJEySMscQ5PDERrIHGtMcXJqU?authuser=0&hl=en&rclk=1,ข้าวมันไก่ - ข้าวขาหมู เจ้เเอ๋วธาตุพนม,5.0,(2),Restaurant,·,XP2C+9RG อ.ธาตุพนม จ,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%97%E0%B8%AD%E0%B8%94/data=!4m7!3m6!1s0x313c39c8696b8a29:0x85a532a40522931b!8m2!3d16.9454915!4d104.7211654!16s%2Fg%2F11fjt9sd3m!19sChIJKYpracg5PDERG5MiBaQypYU?authuser=0&hl=en&rclk=1,กล้วยทอด,5.0,(2),Restaurant,·,WPWC+5FV 2030,,Takeaway,,
https://www.google.com/maps/place/%E0%B8%A3%E0%B9%89%E0%B8%B2%E0%B8%99%E0%B8%AD%E0%B8%B2%E0%B8%AB%E0%B8%B2%E0%B8%A3%E0%B8%81%E0%B9%8B%E0%B8%A7%E0%B8%A2%E0%B9%80%E0%B8%95%E0%B8%B5%E0%B9%8B%E0%B8%A2%E0%B8%A7%E0%B8%81%E0%B8%B1%E0%B8%87%E0%B8%AB%E0%B8%B1%E0%B8%99/data=!4m7!3m6!1s0x313c39accb181a0f:0x6dcb871b05a1fc18!8m2!3d16.9445185!4d104.7273163!16s%2Fg%2F11f6g596pv!19sChIJDxoYy6w5PDERGPyhBRuHy20?authuser=0&hl=en&rclk=1,ร้านอาหารก๋วยเตี๋ยวกังหัน,3.8,(13),Restaurant,·,WPVG+RW4,,Dine-in,·,Takeaway
https://www.google.com/maps/place/Local+food+restaurant/data=!4m7!3m6!1s0x313c395a6fb71177:0xb687371885f07666!8m2!3d16.9444155!4d104.7269888!16s%2Fg%2F11h2my6wx8!19sChIJdxG3b1o5PDERZnbwhRg3h7Y?authuser=0&hl=en&rclk=1,Local food restaurant,4.5,(2),Restaurant,·,Unnamed Road,,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%A1%E0%B8%B1%E0%B8%99%E0%B9%84%E0%B8%81%E0%B9%88+-+%E0%B8%82%E0%B9%89%E0%B8%B2%E0%B8%A7%E0%B8%82%E0%B8%B2%E0%B8%AB%E0%B8%A1%E0%B8%B9+%E0%B9%80%E0%B8%88%E0%B9%89%E0%B9%80%E0%B9%80%E0%B8%AD%E0%B9%8B%E0%B8%A7%E0%B8%98%E0%B8%B2%E0%B8%95%E0%B8%B8%E0%B8%9E%E0%B8%99%E0%B8%A1/data=!4m7!3m6!1s0x313c39c4b18c2413:0xa52617c7b4c681ac!8m2!3d16.9509263!4d104.7220867!16s%2Fg%2F11gfjr49nj!19sChIJEySMscQ5PDERrIHGtMcXJqU?authuser=0&hl=en&rclk=1,ข้าวมันไก่ - ข้าวขาหมู เจ้เเอ๋วธาตุพนม,5.0,(2),Restaurant,·,XP2C+9RG อ.ธาตุพนม จ,https://lh5.googleusercontent.com/p/AF1QipNBlV4uDA4J4nM_dy5MWuwFSOitjUDEa1fhp3vZ=w122-h92-k-no,Dine-in,·,Takeaway
https://www.google.com/maps/place/%E0%B8%81%E0%B8%A5%E0%B9%89%E0%B8%A7%E0%B8%A2%E0%B8%97%E0%B8%AD%E0%B8%94/data=!4m7!3m6!1s0x313c39c8696b8a29:0x85a532a40522931b!8m2!3d16.9454915!4d104.7211654!16s%2Fg%2F11fjt9sd3m!19sChIJKYpracg5PDERG5MiBaQypYU?authuser=0&hl=en&rclk=1,กล้วยทอด,5.0,(2),Restaurant,·,WPWC+5FV 2030,https://lh5.googleusercontent.com/p/AF1QipM34syqVSJtpyuKWrvrQ0pNZMI50XQXJonvQU_6=w163-h92-k-no,Takeaway,,
